"ADSL","pinnmguam_m","Pinas","","pinpin9deoctubre3-172.24.30.251","20","35","No","Vision Net M404","00:1A:F4:76:5A:07","40412090001718","1","","172.24.30.137/24","10.0.0.2/24","","No","No","","Directo",""
"ADSL","pinnmreyes_m","Pinas","","pinpinasalvador1-172.24.32.254","45","35","No","VisionNet M404","00:1F:A4:76:59:6E","41402090000417","1","","172.24.32.146/24","10.0.0.2 / 24","","","","","1/4  7","  3°40'58.75""S"
"ADSL","pinnmzumba_m","Pinas","","pinpin8denoviembre1-172.24.51.254","45","35","No","TP-Link TD-8811","B0:48:7A:B7:F7:B5","11675503840","1","","172.24.51.46/24","192.168.1.1/24","","","","","8/5 10",""
"ADSL","pinnnaguilaro","Pinas","","pinpingsuarez1-172.24.28.254","","35","No","VisionNet M404","001FA4533A82","40409090002335","1","","","10.0.0.2 / 24","","","","","4/4 4",""
"ADSL","pinnojara","Pinas","","pinpin9deoctubre3-172.24.30.252","6","35","No","TP-Link TD-W8901G","F8:D1:11:78:A4:48","1182801323","1","","172.24.30.160 /24","192.168.1.1 /24","","","","","3/1 10",""
"ADSL","pinnopazminos","Pinas","","pinpinloja2-172.24.52.253","16","35","No","VisionNet M404","00:1F:A4:53:41:73","40409090001417","1","","172.24.52.65/24","10.0.0.2 / 24","","","","","Directo",""
"ADSL","pinnrcalderona","Pinas","","pinpinindependencia1-172.24.34.254","42","35","No","VisionNet M404","00:1F:A4:35:53:EE","40406090001156","1","","172.24.34.137/24","10.0.0.2 / 24","","","","","9/4  2","  3°40'48.16""S"
"ADSL","pinnrramirezg","Pinas","","pinpinasalvador2-172.24.32.253","3","35","No","VisionNet M404","001FA45349F2","40409090001419","1","","172.24.32.152 / 24","10.0.0.2 / 24","","","","","1/1  3","  3°40'59.94""S"
"ADSL","pinnrrome","Pinas","","pinpinasalvador2-172.24.32.253","","35","No","Zyxel P-660R-T1","40:4A:03:AB:C7:E0","10010072124","1","","172.24.32.200 / 24","192.168.1.1","","","","","1/4 2",""
"ADSL","pinnsloayzal_m","Pinas","","pinpingsuarez2-172.24.28.253","7","35","No","VisionNet M405","F4:5F:F7:06:76:11","40507100001388","1","","172.24.28.164/24","10.0.0.2","","","","","Directo",""
"ADSL","pinnsramirezt_m","Pinas","","pinpin9deoctubre2-172.24.30.253","22","35","No","TP-Link TD-8811","B0:48:7A:B7:DA:71","11675401011","1","","172.24.30.71/24","10.0.0.2 / 24","","","","","2/4 6",""
"ADSL","pinnvjimenezr","Pinas","","pinpinasalvador2-172.24.32.253","22","35","No","VisionNet M404","00:1F:A4:53:40:AC","40409090000891","1","","172.24.32.171 / 24","10.0.0.2 / 24","","","","","2/1 1",""
"ADSL","pinnyapol_m","Pinas","","pinpinindependencia1-172.24.34.254","26","35","No","TP-Link TD-W8951ND","90:F6:52:C4:64:2D","12490102375","1","","172.24.34.143/24","192.168.1.1 /24","","","","","9/1 1",""
"ADSL","pinnybust_m","Pinas","","pinpin8denoviembre2-172.24.51.253","16","35","No","TP-Link TD-W8951ND","90:F6:52:C4:63:F9","12490102373","1","","172.24.51.127/24","192.168.1.1","","","","","8/2 6",""
"ADSL","pinoaanazcoc","Pinas","","pinpingsuarez1-172.24.28.254","15","35","No","VisionNet M404","00:1F:A4:53:3A:7F","40409090002275","1","","172.24.28.246/24","10.0.0.2 / 24","","","","","4/3 8",""
"ADSL","pinoaastudillo2","Pinas","","pinpin8denoviembre1-172.24.51.254","3","35","No","VisionNet M404","00:1F:A4:53:53:16","40409090000797","1","186.5.47.18/29 GW:186.5.47.17","172.24.51.4/24","10.0.0.2/24","","Revisado","Bridge","","7/4 7",""
"ADSL","pinoacastill_m","Pinas","","pinpinloja1-172.24.52.254","19","35","No","VisionNet M404","00:1F:A4:53:3D:B2","40409090001584","1","","172.24.52.20/24","10.0.0.2 / 24","","","","","6/1  3","3°40'52.99""S"
"ADSL","pinoarome_m","Pinas","","pinpinindependencia2-172.24.34.253","22","35","No","VisionNet M404","00:1F:A4:53:3D:22","40409090001589","1","","172.24.34.155/24","192.168.1.1 /24","","Revisado","Password","","A/2 2",""
"ADSL","pinocaguilars_m","Pinas","","pinpin9deoctubre1-172.24.30.254","23","35","No","VisionNet M404","00:1F:A4:76:5D:44","40412090001636","1","","172.24.30.24/24","10.0.0.2 / 24","","","","","3/2 9",""
"ADSL","pinochere_m","Pinas","","pinpinasalvador3-172.24.32.252","15","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:87:6E","13392802495","1","","172.24.32.129/24","192.168.1.1/24","","Revisado","Nat","","11/9",""
"ADSL","pinodlizaldezl","Pinas","","pinpinasalvador2-172.24.32.253","11","35","No","VisionNet M404","001FA4354FE6","40406090000522","1","","172.24.32.160 / 24","10.0.0.2 / 24","","","","","1/5 3","  3°41'0.12""S"
"ADSL","pinodromeror","Pinas","","pinpincuevacely1-172.24.47.254","3","35","No","Zhone 6211","00:01:38:B4:80:5C","8256978","1","","172.24.47.4 / 24","192.168.1.1 / 24","","","","","77/1 1",""
"ADSL","pinoetapiam","Pinas","","pinpinindependencia1-172.24.34.254","47","35","No","VisionNet M404","00:1F:A4:53:49:90","40409090000893","1","","172.24.34.146 / 24","10.0.0.2 / 24","","","","","9/1  1","  3°40'41.82""S"
"ADSL","pinoflarg","Pinas","","pinpinindependencia2-172.24.34.253","18","35","No","TP-Link TD-W8951ND","90:F6:52:C4:63:B7","12490102251","1","","172.24.34.67/24","192.168.1.1 /24","","","","","9/2 3",""
"ADSL","pinogguzmans_m","Pinas","","pinpin8denoviembre1-172.24.51.254","16","35","No","VisionNet M404","00:1F:A4:53:3E:65","40409090002136","1","","172.24.51.17/24","10.0.0.2 / 24","","","","","8/1 4","3°40'39.63""S"
"ADSL","pinojvala_m","Pinas","","pinpinloja1-172.24.52.254","22","35","No","TP-Link TD-W8951ND","64:70:02:8E:81:40","12693804873","1","","172.24.52.23/24","192.168.1.1 /24","","Revisado","Password","","6/5 9",""
"ADSL","pinojvalare_m","Pinas","","pinpin8denoviembre1-172.24.51.254","41","35","No","TP-Link TD-W8901G","B0:48:7A:B7:DA:14","11675401015","1","","172.24.51.42/24","10.0.0.2 / 24","","","","","8/5 2","3°40'42.64""S"
"ADSL","pinolpinedap_m","Pinas","","pinpingsuarez2-172.24.28.253","21","35","No","Zhone 6211","00:01:38:D2:1A:1E","8265048","1","","172.24.28.177 /24","192.168.1.1 / 24","","","","","4/2 8",""
"ADSL","pinommedinal_m","Pinas","","pinpincuevacely1-172.24.47.254","12","35","No","TP-Link TD-8811","D8:5D:4C:DD:32:6D","10684413336","1","","172.24.47.13/24","192.168.1.1 / 24","","","","","77/4 2",""
"ADSL","pinonloaizap_m","Pinas","","pinpincuevacely1-172.24.47.254","31","35","No","TP-Link TD-8811","F8:D1:11:8B:23:55","1167306434","1","","172.24.47.32/24","192.168.1.1 / 24","","","","","77/7 3",""
"ADSL","pinpaaguila_m","Pinas","","pinpin9deoctubre2-172.24.30.253","24","35","No","VisionNet M404","00:1F:A4:53:39:D4","40409090001414","1","","172.24.30.74/24","10.0.0.2","","","","","2/7 7",""
"ADSL","pinpaaguilarr_m","Pinas","","pinpinasalvador2-172.24.32.253","30","35","No","Zhone 6211","00:01:38:D2:11:AC","8263967","1","","172.24.32.226/24","192.168.1.1 / 24","","","","","2/1 7",""
"ADSL","pinpafeijooc_m","Pinas","","pinpingsuarez2-172.24.28.253","9","35","No","VisionNet M404","00:1F:A4:53:3C:66","40409090000419","1","","172.30.249.162/24","10.0.0.2 / 24","","","","","5/2  9","3°40'51.36""S"
"ADSL","pinpafrei_m","Pinas","","pinpinindependencia1-172.24.34.254","13","35","No","TP-Link TD-W8951ND","F8:1A:67:86:DF:C1","13366201632","1","","172.24.34.80/24","192.168.1.1/24","","Revisado","Nat","","94/4",""
"ADSL","pinpaluzuria_m","Pinas","","pinpin8denoviembre2-172.24.51.253","17","35","No","TP-Link TD-W8951ND","90:F6:52:C4:63:B9","12490102249","1","","172.24.51.66/14","10.0.0.2 / 24","","","","","8/3 2","3°40'50.10""S"
"ADSL","pinpapanamab","Pinas","","pinpinindependencia1-172.24.34.254","3","35","No","Zyxel P-660R-T1","40:4A:03:A4:6B:C0","10005068197","1","","172.24.34.86/24","192.168.1.1 /24","","","","","9/1 5",""
"ADSL","pinpapinedac","Pinas","","pinpinindependencia2-172.24.34.253","39","35","No","Zyxel P-660R-T1","40:4A:03:A4:6D:60","10005068617","","","172.24.34.88 / 24","192.168.1.1 / 24","","","","","9/2 7",""
"ADSL","pinpasanc_m","Pinas","","pinpin9deoctubre2-172.24.30.253","33","35","No","TP-Link TD-W8901G","F8:D1:11:78:A3:B6","1182801286","1","","172.24.30.82/24","","","","","","2/6 5",""
"ADSL","pinpasanchezl","Pinas","","pinpingsuarez1-172.24.28.254","","35","No","VisionNet M404","00:1F:A4:53:3E:6B","40409090002138","1","","","10.0.0.2 / 24","","","","","4/3 2","3°40'51.44""S"
"ADSL","pinpatorot_m","Pinas","","pinpingsuarez1-172.24.28.254","41","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:FF","12493707945","1","","172.24.28.139/24","196.168.1.1","","","","","4/2 2",""
"ADSL","pinpbmuri_m","Pinas","","pinpincuevacely1-172.24.47.254","21","35","No","TP-Link TD-8817","F4:EC:38:9C:46:AE","11586410615","1","","172.24.47.34/24","192.168.1.1 /24","","Revisado","Password","","77/7 10",""
"ADSL","pinpdolme_m","Pinas","","pinpincuevacely1-172.24.47.254","38","35","No","TP-Link TD-8811","F4:EC:38:DC:55:46","11487504721","1","","172.24.47.39 /24","192.168.1.1 /24","","","","","77/9 2",""
"ADSL","pinpeclesiasti","Pinas","","pinpinloja1-172.24.52.254","30","35","No","VisionNet M404","00:1F:A4:53:40:B7","40409090000899","1","","172.24.52.31/24","10.0.0.2 / 24","","","","","6/2  3","  3°40'53.28""S"
"ADSL","pinpeenca_m","Pinas","","pinpin9deoctubre1-172.24.30.254","39","35","No","TP-Link TD-8817","F4:EC:38:9E:2B:07","11588704807","1","","172.24.30.40/24","192.168.1.1/24","","Revisado","Nat","","3 4/9",""
"ADSL","pinpeloayzal_m","Pinas","","pinpingsuarez1-172.24.28.254","8","35","No","VisionNet M404","00:1F:A4:35:50:07","404060990001035","1","","172.24.28.105/24","10.0.0.2 / 24","","","","","5/1  2","  3°40'48.10""S"
"ADSL","pinpfcham","Pinas","","pinpin9deoctubre2-172.24.30.253","20","35","No","TP-Link TD-W8951ND","F8:D1:11:8B:24:8B","1167306333","1","","172.24.30.69 / 24","192.168.1.1","","","","","A/0 10",""
"ADSL","pinpfdavi_m","Pinas","","pinpinkennedy1-172.24.54.254","1","35","No","Zyxel P-660R-T1","40:4A:03:AB:C7:DD","10010072129","1","","172.24.54.2/24","192.168.1.1","","","","","B/1 1",""
"ADSL","pinpfjime_m","Pinas","","pinpinbolivarmadero1-172.24.48.254","18","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B3:73","1315600161","1","","172.24.48.19/24","192.168.1.1/24","","Revisado","Nat","","8 81/6",""
"ADSL","pinpgloayzae_m","Pinas","","pinpinloja1-172.24.52.254","37","35","No","VisionNet M404","00:1F:A4:35:51:3F","404060990000973","1","","172.24.52.38/24","10.0.0.2 / 24","","","","","6/3  2","3°40'52.05""S"
"ADSL","pinphfreirep_m","Pinas","","pinpinbolivarmadero1-172.24.48.254","12","35","No","TP-Link TD-8811","64:70:02:8E:71:1D","12693801930","1","","172.24.48.13/24","192.168.1.1/24","","Revisado","Nat","","88/4 9",""
"ADSL","pinphfreirep2_m","Pinas","","pinpinasalvador2-172.24.32.253","48","35","No","TP-Link TD-8811","64:70:02:8E:70:E1","12693801924","1","","172.24.32.245/24","10.0.0.2","","","","","1/0 1",""
"ADSL","pinphrome_m3","Pinas","","pinpingsuarez1-172.24.28.254","48","35","No","TP-Link TD-W8951ND","F8:1A:67:86:E0:52","13366201922","1","","172.24.28.49/24","192.168.1.1/24","","Revisado","Nat","","44/4",""
"ADSL","pinpjjimene","Pinas","","pinpinasalvador1-172.24.32.254","33","35","No","VisionNet M404","00:1F:A4:53:3F:46","40409090000019","2","","172.24.32.34 / 24","10.0.0.2","","","","","1/8 2",""
"ADSL","pinpjramirezg","Pinas","","pinpin9deoctubre2-172.24.30.253","12","35","No","VisionNet M404","00:1F:A4:53:3F:AC","40409090000168","1","","172.24.30.61 / 24","10.0.0.2 / 24","","","","","3/1 6",""
"ADSL","pinpkanazcoa","Pinas","","pinpin8denoviembre1-172.24.51.254","17","35","No","VisionNet M404","00:1F:A4:53:3F:25","40409090000041","1","","172.24.51.18 / 24","10.0.0.2 / 24","","","","","8/2 4","3°40'39.14""S"
"ADSL","pinpmleiv_m","Pinas","","pinpinbolivarmadero1-172.24.48.254","38","35","No","VisionNet M404","00:1F:A4:53:3F:3D","40409090000018","1","","172.24.48.39/24","10.0.0.2","","","","","88/3 8",""
"ADSL","pinpprami_m","Pinas","","pinpinindependencia2-172.24.34.253","31","35","No","TP-Link TD-8811","F8:D1:11:4F:1D:B5","1194000235","1","","172.24.34.106/24","192.168.1.1/24","","Revisado","Nat","","A3/1",""
"ADSL","pinppramirezl","Pinas","","pinpinasalvador2-172.24.32.253","39","35","No","TP-Link TD-8811","D8:5D:4C:DD:32:2D","1068441330","1","","172.24.32.236 / 24","192.168.1.1 / 24","","","","","1/3 4",""
"ADSL","pinpraguilarb","Pinas","","pinpinindependencia2-172.24.34.253","41","35","No","VisionNet M404","00:1F:A4:76:5D:20","40412090001639","1","","172.24.34.90 / 24","10.0.0.2 / 24","","","","","8/3 1",""
"ADSL","pinprsanchezo_m","Pinas","","pinpin8denoviembre1-172.24.51.254","26","35","No","VisionNet M404","00:1F:A4:53:52:E9","40509090000795","1","","172.24.51.27/24","10.0.0.2 / 24","","","","","8/3 7","  3°40'42.78""S"
"ADSL","pinpvareva_m","Balsas","","pinpinfcocarrion1-172.24.53.254","24","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:E5","12493707957","1","","172.24.53.7/24","192.168.1.1 /24","","","","","2/1 6",""
"ADSL","pinpvsarang","Pinas","","pinpinbolivarmadero1-172.24.48.254","","35","No","VisionNet M404","00:1F:A4:35:51:4E","40406090000979","1",""," / 24","10.0.0.2","","","","","88/4 9",""
"ADSL","pinpycuencav_m","Pinas","","pinpinasalvador1-172.24.32.254","","35","No","TP-Link TD-8811","F8:D1:11:8B:24:86 ","1167306334","1","","","10.0.0.2 / 24","","","","","2/1  6","  3°40'54.35""S"
"ADSL","pinraagui_m","Pinas","","pinpinindependencia1-172.24.34.254","8","35","No","VisionNet M404","00:1F:A4:53:3C:20","40409090000406","1","","172.24.34.152/24","10.0.0.2","","","","","9/3 3",""
"ADSL","pinraanaz","Pinas","","pinpinasalvador2-172.24.32.253","15","35","No","VisionNet M404","F4:5F:F7:0A:FA:20","50511010006588","1","","172.24.32.16 / 24","10.0.0.2","","","","","1/7 3",""
"ADSL","pinracunh_m","Pinas","","pinpinasalvador2-172.24.32.253","29","35","No","VisionNet M404","00:1F:A4:53:3E:A2","40409090002184","1","","172.24.32.227/24","10.0.0.2","","","","","1/8 9",""
"ADSL","pinracunh2_m","Pinas","","pinpin9deoctubre1-172.24.30.254","36","35","No","TP-Link TD-W8951ND","64:70:02:8E:81:AE","12693804866","1","","172.24.30.37/24","192.168.1.1 /24","","Revisado","Password","","3/5 8",""
"ADSL","pinraloay_m","Pinas","","pinpinindependencia2-172.24.34.253","15","35","No","TP-Link TD-W8951ND","F8:D1:11:8B:24:52","1167306244","1","","172.24.34.55/24","192.168.1.1 /24","","","","","A/0 8",""
"ADSL","pinraordonezt","Pinas","","pinpingsuarez2-172.24.28.253","19","35","No","VisionNet M404","00:1F:A4:53:3D:C3","40409090002139","1","","172.24.28.216 / 24","192.168.100.1 / 24","","","","","6/5 3",""
"ADSL","pinraromerof","Pinas","","pinpinindependencia2-172.24.34.253","","35","No","VisionNet M404","001FA4533DE1","40409090001582","1","","","10.0.0.2 / 24","","","","","9/3 10",""
"ADSL","pinraromeroo","Pinas","","pinpingsuarez2-172.24.28.253","7","35","No","VisionNet M404","00:1F:A4:35:52:BA","40406090001199","1","","172.24.28.156 / 24","10.0.0.2 / 24","","","","","6/2 9","  3°40'51.61""S"
"ADSL","pinratacu_m","Pinas","","pinpin8denoviembreelcisne1-172.24.55.254","24","35","No","TP-Link TD-8811","F4:EC:38:9E:2B:6C","11588705263","1","","172.24.55.25/24","192.168.1.1 /24","","Revisado","Password","","C1/1",""
"ADSL","pinrbleonl_m3","Pinas","","pinpin8denoviembre2-172.24.51.253","13","35","No","TP-Link TD-W8951ND","F8:1A:67:51:C1:DF","1315604493","1","","172.24.51.96/24","192.168.1.1/24","","Revisado","Nat","","8/3 10",""
"ADSL","pinrcolla_m","Pinas","","pinpincuevacely1-172.24.47.254","44","35","No","VisionNet M404","00:1F:A4:53:3F:AC","40409090000168","1","","172.24.47.45/24","10.0.0.2/24","","Revisado","Nat","","775/7",""
"ADSL","pinrcrome_m","Pinas","","pinpinindependencia2-172.24.34.253","14","35","No","TP-Link TD-8811","64:70:02:8E:71:0D","12693801985","1","","172.24.34.15/24","192.168.1.1/24","","Revisado","Nat","","A1/5",""
"ADSL","pinrczamb","Pinas","","pinpingsuarez2-172.24.28.253","","35","No","TP-Link TD-W8901G","F4:EC:38:E2:3C:3C","11498204784","1","","","192.168.1.1 /24","","","","","4/3 4",""
"ADSL","pinrdcunhar","Pinas","","pinpin9deoctubre2-172.24.30.253","3","35","No","TP-Link TD-8811","B0:48:74:B7:F7:97","11675503821","1","","172.24.30.52 / 24","10.0.0.2 / 24","","","","","3/4 10",""
"ADSL","pinrdmartinezf","Pinas","","pinpingsuarez1-172.24.28.254","20","35","No","VisionNet M404","00:1F:A4:53:3E:46","40409090002211","1","","172.24.28.118/24","10.0.0.2 / 24","","","","","4/1  6","  3°40'56.86""S"
"ADSL","pinrebalc_m","Pinas","","pinpinasalvador1-172.24.32.254","10","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B4:00","1315600382","1","","172.24.32.111/24","192.168.1.1/24","","Revisado","Nat","","1 9/10",""
"ADSL","pinrecard_m3","Pinas","","pinpinindependencia2-172.24.34.253","23","35","No","VisionNet M404","00:1F:A4:35:52:FF","40406090001200","1","","172.24.34.72/24","10.0.0.2 ","","","","","9/4 8",""
"ADSL","pinreceli_m","Pinas","","pinpin9deoctubre1-172.24.30.254","48","35","No","TP-Link TD-8811","F8:D1:11:49:09:66","11998707333","1","","172.24.30.155 /24","192.168.1.1 /24","","","","","2/6 10",""
"ADSL","pinrerodrigue_m","Pinas","","pinpinasalvador2-172.24.32.253","18","35","No","VisionNet M404","00:1F:A4:53:3E:DC","40409090002279","1","","172.24.32.167/24","10.0.0.2","","","","","2/1 4","3º40'28.05''5"
"ADSL","pinrforel_m","Pinas","","pinpinloja2-172.24.52.253","24","35","No","TP-Link TD-8817","F4:EC:38:9E:17:D4","11588704828","1","","172.24.52.73/24","192.168.1.1/24","","Revisado","Nat","","62/6",""
"ADSL","pinrgordonezv_m","Pinas","","pinpinindependencia1-172.24.34.254","34","35","No","TP-Link TD-8811","F4:EC:38:DC:57:78","11487504698","1","","172.24.34.128/24","192.168.1.1/24","","Revisado","Password","","9/5  3","  3°40'45.77""S"
"ADSL","pinrhcuev_m","Pinas","","pinpinfcocarrion1-172.24.53.254","3","35","No","TP-Link TD-8817","F8:D1:11:7F:8C:1F","1190900927","1","","172.24.53.4/24","192.168.1.1 /24","","","","","B/1 2",""
"ADSL","pinrimonteroa_m","Pinas","","pinpinindependencia1-172.24.34.254","14","35","No","VisionNet M404","00:1F:A4:53:3A:F9","40409090000014","1","","172.24.34.252/24","10.0.0.2 / 24","","","","","9/4 5","  3°40'45.50""S"
"ADSL","pinrjaguilarl","Pinas","","pinpin9deoctubre1-172.24.30.254","","35","No","VisionNet M404","00:1F:A4:35:53:FD","40406090001198","1",""," / 24","10.0.0.2 / 24","","","","","2/5 3",""
"ADSL","pinrjpaladine_m","Pinas","","pinpincuevacely1-172.24.47.254","2","35","No","VisionNet M404","00:1F:A4:35:54:86","40406090001031","1","","172.24.47.3/24","10.0.0.2 / 24","","","","","77/9 7",""
"ADSL","pinrjvalarez_m","Pinas","","pinpin9deoctubre2-172.24.30.253","20","35","No","VisionNet M404","00:1F:A4:76:57:03","40412090000392","1","","172.24.30.164/24","10.0.0.2 / 24","","","","","2/4 4",""
"ADSL","pinrkrive_m","Pinas","","pinpingsuarez1-172.24.28.254","38","35","No","TP-Link TD-W8901G","F8:D1:11:78:A4:70","1182801492","1","","172.24.28.51/24","192.168.1.1","","","","","4/3 9",""
"","pinrkriveraj","","","","","","No","Zyxel P-660R-T1","40:4A:03:A4:69:12","10005067462","1","","","","","","","","",""
"ADSL","pinrmagui_m","Pinas","","pinpinloja2-172.24.52.253","11","35","No","TP-Link TD-W8901G","F8:D1:11:7F:8C:14","119090793","1","","172.24.51.70/24","192.168.1.1 /24","","","","","5/5 7",""
"ADSL","pinrmagui_m","Pinas","","pinpin8denoviembre2-172.24.51.253","21","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:B9","13392803617","1","","172.24.51.70/24","192.168.1.1/24","","Revisado","Nat","","81/8",""
"ADSL","pinrmaguilarv_m","Pinas","","pinpinasalvador1-172.24.32.254","9","35","No","VisionNet M404","00:1F:A4:76:59:46","40412090001640","1","","172.24.32.106/24","10.0.0.2 /24","","","","","1/3  6","3º40'30,71''5"
"ADSL","pinrmcres_m","Pinas","","pinpinindependenciaelprado1-172.24.49.254","7","35","No","VisionNet M505N","F4:5F:F7:0B:C6:BC","5050000769","1","","172.24.49.8/24","10.0.0.2/24","","Revisado","Nat","","A3/6",""
"ADSL","pinrmmarinr_m","Pinas","","pinpin9deoctubre1-172.24.30.254","21","35","No","VisionNet M404","00:1F:A4:53:3A:80","40409090000167","1","","172.24.30.119/24","10.0.0.2 / 24","","","","","2/3  1","  3°40'56.32""S"
"ADSL","pinrmrami_m3","Pinas","","pinpinprado1-172.24.50.254","24","35","No","VisionNet M404","00:1F:A4:76:58:19","40412090002007","1","","172.24.50.25/24","10.0.0.2 /24","","Revisado","Password","","A0/2",""
"ADSL","pinrmsantosm","Pinas","","pinpin9deoctubre1-172.24.30.254","33","35","No","VisionNet M404","001FA435545C","40406090000697","1","","172.24.30.149/24","10.0.0.2 / 24","","","","","3/4 10","  3°40'51.75""S"
"ADSL","pinrntorres_m","Pinas","","pinpinasalvador1-172.24.32.254","15","35","No","VisionNet M404","00:1F:A4:53:38:98","40409090000048","1","","172.24.32.113/24","10.0.0.2 / 24","","","","","1/5 3",""
